	('Sample: RA-S6-058', 'BlockID: OXBA058', 'histology: DCIS', 'year: 2017.0', 'area L,M,S: M', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/10/19', 'bead multiplexing: 1.0', '# final reads: 21723')	('Sample: RA1-S6-011', 'BlockID: OXBA011', 'histology: DCIS', 'year: 2013.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/10/19', 'bead multiplexing: 1.0', '# final reads: 6458')	('Sample: RA2-S5-011', 'BlockID: OXBA011', 'histology: DCIS', 'year: 2013.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 1.0', 'SMART3-SEQ date: 5/10/19', 'bead multiplexing: 1.0', '# final reads: 74975')	('Sample: RA-S6-016', 'BlockID: OXBA016', 'histology: DCIS', 'year: 2013.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 92076')	('Sample: RA-S6-018', 'BlockID: OXBA018', 'histology: DCIS', 'year: 2014.0', 'area L,M,S: S', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 1.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 9201')	('Sample: RB-S6-016', 'BlockID: OXBA016', 'histology: DCIS', 'year: 2013.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 1.0', 'Necrosis 0,1: 1.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 293642')	('Sample: RB-S6-018', 'BlockID: OXBA018', 'histology: Immune', 'year: 2014.0', 'area L,M,S: S', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 8068')	('Sample: RC-S6-058', 'BlockID: OXBA058', 'histology: DCIS', 'year: 2017.0', 'area L,M,S: S', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/10/19', 'bead multiplexing: 1.0', '# final reads: 7081')	('Sample: RC-S6-031', 'BlockID: OXBA031', 'histology: DCIS', 'year: 2012.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 1.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 23890')	('Sample: RE-S6-57', 'BlockID: OXBA057', 'histology: DCIS', 'year: 2016.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 220955')	('Sample: 7_23_LCM_Cap6', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 277947')	('Sample: 7_23_LCM_Cap8', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 149761')	('Sample: 7_26_LCM_NC', 'BlockID: nan', 'histology: NTC', 'year: nan', 'area L,M,S: nan', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 72833')	('Sample: 7_26_LCM_Cap2', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 407383')	('Sample: 7_26_LCM_Cap3', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 235280')	('Sample: 7_26_LCM_Cap4', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 352338')	('Sample: 7_26_LCM_Cap5', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 134421')	('Sample: 7_26_LCM_Cap6', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 100026')	('Sample: 7_26_LCM_Cap7', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 165557')	('Sample: 7_26_LCM_Cap8', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 140980')	('Sample: 7_26_LCM_Cap9', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 68885')	('Sample: 7_26_LCM_Cap10', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 190973')	('Sample: 7_26_LCM_Cap11', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 215210')	('Sample: 7_26_LCM_Cap12', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 96901')
WHRN	0.9264752589454968	-0.47737831128704206	0.45777636158985996	0.023195334141392465	1.695431473672249	-0.42037355946729776	1.6663812155607922	-0.5004848228714273	0.8253172810329964	1.2100004681829915	0.4908894522751929	0.6650941114148846	0.47026374040117275	0.2754899485011035	-1.2131074481564517	0.7548769917321462	0.36160487004898606	-0.9853686787208986	1.1369622996132025	0.36625408841161433	-0.9231284681696063	-1.2053508542991078	0.2113166415585018	-0.9542437898815906
AGR3	1.2377716016404186	-0.47737831128704206	0.8103400688504979	1.6777627477976234	-0.5197550075555663	1.2472503914896713	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.6905530843202023	1.8933177882439993	1.944233362152635	1.6578538210411566	1.3130502825695451	1.5713898285525678	1.790042520485933	1.2856936206686072	1.1970948852393641	1.7024309472512105	1.4859488411874335	0.8539988709365769	1.0465750611081506	1.4069493480949318	0.8217572281380453
PCSK5	0.9264752589454968	-0.47737831128704206	-1.2124753650236555	0.023195334141392465	-0.5197550075555663	-0.42037355946729776	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	-0.6147878528633501	-0.38150572663438614	0.6650941114148846	0.6750487227079748	0.6850559681547683	0.09995286038780145	-0.8475727548538902	0.14559799976163385	0.91199458323476	-1.182580995761374	-1.2191921154815522	1.5067990510031735	0.47962303609313645	0.05477274592971236	1.3462055738007683
CEP135	0.9264752589454968	-0.47737831128704206	0.923840231455341	0.37519802173475053	1.695431473672249	0.6813656188416661	-0.5353351641839023	1.8076001156074923	1.1332388483204068	0.8812999913612254	-1.5261592346543134	0.2054924414836608	1.0251309622606604	0.7454910235812632	0.6058816695584773	0.7205880420240608	0.14559799976163385	0.13135211158387378	-1.182580995761374	0.6311176875258393	-0.9231284681696063	0.6532635623109871	0.2113166415585018	-0.9542437898815906
TNFAIP6	-0.7933227367376346	-0.47737831128704206	0.6640129094525644	-1.1880568361729504	-0.5197550075555663	-0.18171757297865196	-0.5353351641839023	1.8076001156074923	-0.8335945621836311	-1.470694901118256	0.020533596535637078	-0.39043027481835335	0.47026374040117275	0.5795602388429202	-1.2131074481564517	-0.06349235641491482	-1.2927563962983917	0.91199458323476	-1.182580995761374	0.15602002251447486	0.8539988709365769	0.3644671347878564	-1.3789437790897316	-0.9542437898815906
SYDE1	-0.7933227367376346	-0.47737831128704206	0.10521265432922168	-1.1880568361729504	-0.5197550075555663	-0.8283586631182582	-0.5353351641839023	1.8076001156074923	-0.8335945621836311	-0.6147878528633501	-1.5261592346543134	-1.4203542680098256	0.47026374040117275	-0.10113535226113247	-0.10919310327053416	-0.8475727548538902	-0.223668184004084	1.5055751558722492	-1.182580995761374	-0.20337748696341118	0.6630670580350884	0.006760233358294804	-0.5430436073385028	1.1526472936279855
RNF139	1.2377716016404186	-0.47737831128704206	0.10521265432922168	0.023195334141392465	2.022928305654812	0.46492351716095476	-0.5353351641839023	1.8076001156074923	0.8253172810329964	0.17110570045741383	0.7471613461276865	0.48258072495839877	-1.2028716756430307	0.5392932680118081	-0.46673048968503983	-0.2262037403157507	1.0030075263390938	-0.9853686787208986	-0.2569029436106633	-1.2191921154815522	0.33666696800178997	0.47962303609313645	0.5158348715342997	-0.9542437898815906
ARPC4	1.2377716016404186	1.9153502599889887	0.923840231455341	0.7272007093281087	1.695431473672249	0.46492351716095476	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	0.7445846507571836	0.020533596535637078	0.2054924414836608	0.47026374040117275	0.5392932680118081	-0.46673048968503983	0.328547842804573	-0.223668184004084	-0.9853686787208986	0.30856570402734484	-1.2191921154815522	0.33666696800178997	0.837329937522698	-1.3789437790897316	-0.9542437898815906
POLR2G	1.2377716016404186	-0.47737831128704206	0.10521265432922168	0.37519802173475053	1.695431473672249	0.7249854293934082	1.9830121499298303	-0.5004848228714273	-0.8335945621836311	1.0237707353689454	0.8597757443744974	0.8585660975024618	0.9330472883869557	-0.2574489752546334	-0.46673048968503983	0.8467967964780525	0.14559799976163385	-0.9853686787208986	0.30856570402734484	-1.2191921154815522	-0.9231284681696063	0.3644671347878564	0.2113166415585018	1.1526472936279855
KIF26A	-0.7933227367376346	-0.47737831128704206	0.10521265432922168	0.023195334141392465	-0.5197550075555663	-0.8283586631182582	-0.5353351641839023	1.8076001156074923	0.8253172810329964	-0.6147878528633501	-0.7835450498044094	-1.4203542680098256	-1.2028716756430307	-1.3423199684492448	-0.10919310327053416	-1.4375807155022096	-1.2927563962983917	1.294428287468318	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-1.3789437790897316	-0.9542437898815906
MTRNR2L1	1.2377716016404186	1.9153502599889887	0.8103400688504979	1.7504340115221644	2.022928305654812	1.4251723340461642	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-1.470694901118256	0.2557115244054151	-0.014444902274290126	0.47026374040117275	0.11917632550760267	1.0241735968751486	0.7548769917321462	0.7308710538147041	1.1399653499134037	1.1014508583715552	0.8748150414702467	0.33666696800178997	0.006760233358294804	0.9986661358029291	1.015315508310828
FTSJ1	-0.7933227367376346	-0.47737831128704206	0.10521265432922168	-1.1880568361729504	-0.5197550075555663	0.46492351716095476	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	0.008018052922606603	0.14996134991356735	0.2054924414836608	-1.2028716756430307	-1.3423199684492448	1.0785203856324117	-0.8475727548538902	-0.223668184004084	1.336632323964639	-0.2569029436106633	-0.20337748696341118	1.6977308639046622	0.006760233358294804	-1.3789437790897316	1.3046686520070303
TRMT9B	0.9264752589454968	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-0.8283586631182582	1.6663812155607922	-0.5004848228714273	1.4411604156078173	-0.22184107620296808	0.5520006730835907	0.2054924414836608	0.1201815008484869	0.8724269270320746	-0.10919310327053416	-0.06349235641491482	1.5515254220714676	-0.9853686787208986	0.09986805089597038	0.8748150414702467	1.09454450722387	0.006760233358294804	0.5158348715342997	-0.9542437898815906
ZNF7	0.9264752589454968	-0.47737831128704206	-1.2124753650236555	0.37519802173475053	1.695431473672249	0.22626753067230862	-0.5353351641839023	1.8076001156074923	-0.8335945621836311	0.6308239587085632	0.34512202295766314	-0.39043027481835335	-1.2028716756430307	-0.8543859537856046	-1.2131074481564517	-0.2262037403157507	-0.223668184004084	0.13135211158387378	-1.182580995761374	0.36625408841161433	1.180398960969875	-0.3509466680712668	0.2113166415585018	0.1599770971581648
CLDN5	1.2377716016404186	1.9153502599889887	0.45777636158985996	0.7272007093281087	-0.5197550075555663	0.46492351716095476	-0.5353351641839023	2.130778427177998	-0.8335945621836311	-0.22184107620296808	-0.7835450498044094	0.6650941114148846	0.1201815008484869	-0.47776065302336845	0.24834428314397153	0.16583645890373713	0.8129930545400319	0.46755652436038386	0.30856570402734484	-1.2191921154815522	1.180398960969875	0.2160053569437471	1.4069493480949318	1.3046686520070303
RAI2	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	1.0113918117341114	-0.5197550075555663	0.8392652878387108	1.6663812155607922	1.8076001156074923	-0.8335945621836311	0.17110570045741383	1.0834677496315444	0.6650941114148846	0.9330472883869557	-0.47776065302336845	0.9634190559729832	0.4547565972585647	0.7308710538147041	0.46755652436038386	-1.182580995761374	0.9905151970037253	0.33666696800178997	0.7221740362174177	0.9656768904555065	1.2591701020283164
RPUSD2	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	0.37519802173475053	-0.5197550075555663	-0.012388455816337181	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	-0.6147878528633501	0.020533596535637078	0.3615404702697732	-1.2028716756430307	-1.3423199684492448	0.6058816695584773	-0.8475727548538902	-1.2927563962983917	0.91199458323476	-1.182580995761374	-1.2191921154815522	0.6630670580350884	-0.3509466680712668	-1.3789437790897316	1.015315508310828
GDF9	0.9264752589454968	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-1.5496231909585472	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-1.470694901118256	1.14920066929771	-0.39043027481835335	0.8203459799538586	-0.47776065302336845	0.45749024680230727	0.9258453755803967	0.14559799976163385	0.13135211158387378	-0.2569029436106633	0.9358856637866398	-0.9231284681696063	0.6532635623109871	0.2113166415585018	1.3844158378354467
GGTA1P	-0.7933227367376346	1.9153502599889887	0.10521265432922168	0.023195334141392465	-0.5197550075555663	-0.18171757297865196	1.6663812155607922	-0.5004848228714273	1.1332388483204068	-0.6147878528633501	-0.14632779876460827	-0.39043027481835335	-1.2028716756430307	-0.2574489752546334	0.7701456497222426	-1.4375807155022096	-0.223668184004084	0.13135211158387378	0.5714936519751944	-1.2191921154815522	-0.9231284681696063	-0.3509466680712668	0.33274152045158645	0.9282800365383764
STX5	-0.7933227367376346	-0.47737831128704206	0.10521265432922168	0.023195334141392465	-0.5197550075555663	-0.012388455816337181	1.6663812155607922	-0.5004848228714273	0.8253172810329964	0.7939116062433704	0.42257291970566047	-1.4203542680098256	-1.2028716756430307	0.6521152492633395	1.2876663492907474	0.328547842804573	-0.223668184004084	1.000427911188129	-1.182580995761374	0.15602002251447486	0.9894671480683864	-1.2053508542991078	1.087101769348591	0.49086716264810515
COX16	-0.7933227367376346	1.9153502599889887	-1.2124753650236555	0.023195334141392465	1.695431473672249	-0.42037355946729776	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-1.470694901118256	-0.38150572663438614	0.3615404702697732	-1.2028716756430307	-0.8543859537856046	-0.46673048968503983	-0.8475727548538902	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	0.15602002251447486	-0.9231284681696063	-1.2053508542991078	-1.3789437790897316	-0.9542437898815906
DENND4A	1.2377716016404186	1.9153502599889887	0.10521265432922168	0.5811063941299293	-0.5197550075555663	0.6342526343232692	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	0.9913674953250575	0.2557115244054151	0.48258072495839877	0.9330472883869557	-0.10113535226113247	-1.2131074481564517	0.9499168573427125	-0.223668184004084	-0.9853686787208986	1.378878687547246	0.9905151970037253	-0.9231284681696063	1.0465750611081506	0.9656768904555065	-0.9542437898815906
EPSTI1	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-1.5496231909585472	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-0.22184107620296808	0.2557115244054151	0.9102654111057027	0.47026374040117275	1.0114897216490122	-0.46673048968503983	0.6840854125772167	0.6337413425733761	0.8037609371368938	0.813410039909238	1.0399336209838852	1.3158672381016847	1.386786660899515	0.6525890991979274	0.49086716264810515
MAB21L4	-0.7933227367376346	2.2442613641465203	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-1.5496231909585472	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	-1.470694901118256	-0.7835450498044094	0.2054924414836608	-1.2028716756430307	-0.8543859537856046	-1.2131074481564517	0.3951652742223888	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	0.006760233358294804	-0.5430436073385028	0.1599770971581648
EXOC2	1.2377716016404186	-0.47737831128704206	0.45777636158985996	0.7272007093281087	-0.5197550075555663	0.8035817514855836	-0.5353351641839023	-0.5004848228714273	1.4411604156078173	0.8392880066062446	0.42257291970566047	-0.39043027481835335	-1.2028716756430307	0.33948800327633794	-1.2131074481564517	-0.06349235641491482	-1.2927563962983917	1.0751972246094956	0.8740343516653528	0.6311176875258393	0.6630670580350884	-0.3509466680712668	-1.3789437790897316	-0.9542437898815906
GADD45GIP1	0.9264752589454968	1.9153502599889887	0.6640129094525644	0.8405202639402698	2.214501671469588	0.3955966478346234	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.4009648295829887	0.34512202295766314	0.3615404702697732	0.1201815008484869	0.11917632550760267	-0.46673048968503983	-1.4375807155022096	-0.223668184004084	-0.9853686787208986	0.30856570402734484	-1.2191921154815522	0.33666696800178997	-0.3509466680712668	0.33274152045158645	0.49086716264810515
DLEU1	1.2377716016404186	-0.47737831128704206	1.2764039387159791	0.023195334141392465	-0.5197550075555663	1.0422377379742298	-0.5353351641839023	-0.5004848228714273	1.4411604156078173	0.6905530843202023	-0.14632779876460827	-0.014444902274290126	-1.2028716756430307	0.44852352005005636	-1.2131074481564517	-1.4375807155022096	-0.223668184004084	0.8037609371368938	-1.182580995761374	0.5154175319923606	-0.9231284681696063	0.47962303609313645	0.33274152045158645	-0.9542437898815906
RNU1-38P	-0.7933227367376346	2.436662026149467	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-0.8283586631182582	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-1.470694901118256	-1.5261592346543134	-1.4203542680098256	-1.2028716756430307	-0.47776065302336845	-1.2131074481564517	-1.4375807155022096	1.100137237580422	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-0.5430436073385028	-0.9542437898815906
ADAP1	-0.7933227367376346	1.9153502599889887	0.45777636158985996	0.7272007093281087	-0.5197550075555663	0.3170003257424475	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-0.22184107620296808	-0.7835450498044094	-1.4203542680098256	-1.2028716756430307	-0.47776065302336845	-1.2131074481564517	-0.2262037403157507	1.398266108593102	0.6642234984116189	-0.2569029436106633	-0.20337748696341118	1.180398960969875	-1.2053508542991078	0.2113166415585018	0.1599770971581648
TRIP4	1.2377716016404186	-0.47737831128704206	-1.2124753650236555	0.7272007093281087	1.695431473672249	-0.18171757297865196	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.29760630765982055	0.42257291970566047	0.48258072495839877	0.6750487227079748	0.5392932680118081	-1.2131074481564517	0.3951652742223888	0.14559799976163385	-0.9853686787208986	-1.182580995761374	0.8055788802445765	1.09454450722387	1.1406642833883225	-0.5430436073385028	-0.9542437898815906
RETREG1	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	1.431206084514825	-0.5197550075555663	1.0893507224926267	-0.5353351641839023	1.8076001156074923	0.8253172810329964	0.6308239587085632	0.8246122428756839	0.6650941114148846	1.1029865991816687	0.5795602388429202	-0.46673048968503983	0.7548769917321462	1.46940342134614	1.294428287468318	1.399890247561052	0.9358856637866398	-0.9231284681696063	1.2202155873260008	0.33274152045158645	0.1599770971581648
KLK3	-0.7933227367376346	2.436662026149467	0.923840231455341	-1.1880568361729504	-0.5197550075555663	-0.42037355946729776	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-1.470694901118256	-1.5261592346543134	-1.4203542680098256	-1.2028716756430307	-1.3423199684492448	-1.2131074481564517	-1.4375807155022096	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-1.3789437790897316	-0.9542437898815906
PISD	-0.7933227367376346	-0.47737831128704206	0.6640129094525644	0.5811063941299293	-0.5197550075555663	0.3955966478346234	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.29760630765982055	1.3413944809483085	1.6863482249999575	1.3312670694804045	1.0774318051659229	1.3209564423874887	1.6308771949170278	1.142779068968966	1.4114016373860054	1.6545162131979396	1.7346079650974882	0.9894671480683864	0.9314191598028703	1.3916199993243887	1.2591701020283164
FBXO44	0.9264752589454968	-0.47737831128704206	-1.2124753650236555	0.5811063941299293	1.695431473672249	-0.42037355946729776	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	0.008018052922606603	-0.38150572663438614	0.2054924414836608	0.6750487227079748	-0.47776065302336845	0.3634456128034001	-0.06349235641491482	-1.2927563962983917	-0.9853686787208986	0.09986805089597038	-1.2191921154815522	-0.9231284681696063	0.006760233358294804	-1.3789437790897316	-0.9542437898815906
CD200R1	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-0.8283586631182582	-0.5353351641839023	1.8076001156074923	-0.8335945621836311	-1.470694901118256	-1.5261592346543134	-0.39043027481835335	0.8203459799538586	-0.8543859537856046	-1.2131074481564517	0.25302322806938227	-0.223668184004084	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	1.5779224887555623	-0.5430436073385028	-0.9542437898815906
MAP1LC3A	1.2377716016404186	-0.47737831128704206	0.10521265432922168	-1.1880568361729504	-0.5197550075555663	0.46492351716095476	1.6663812155607922	-0.5004848228714273	1.6212829856342388	0.9913674953250575	0.34512202295766314	0.6650941114148846	0.47026374040117275	-0.8543859537856046	0.24834428314397153	0.4547565972585647	0.6337413425733761	-0.9853686787208986	0.8740343516653528	0.6311176875258393	-0.9231284681696063	-1.2053508542991078	1.0297692236464298	0.9282800365383764
NEK10	-0.7933227367376346	-0.47737831128704206	0.45777636158985996	1.1925229515336278	-0.5197550075555663	1.2296789945244957	1.6663812155607922	1.8076001156074923	1.6897624085649998	0.8392880066062446	1.473789095719736	1.5381051111916368	1.6813493090330904	1.0114897216490122	1.6277167249787179	1.6974946263348438	1.053782927808571	0.46755652436038386	1.9298474539574124	1.758728639939657	1.579387957350113	1.0465750611081506	1.2504054524661423	-0.9542437898815906
SLC39A1	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	0.46492351716095476	1.6663812155607922	1.8076001156074923	-0.8335945621836311	0.6308239587085632	0.6072824967055076	1.0008809311837739	0.47026374040117275	1.0287405500255757	0.45749024680230727	0.7548769917321462	1.5702199188730592	-0.9853686787208986	0.30856570402734484	-0.20337748696341118	0.33666696800178997	0.47962303609313645	0.05477274592971236	0.49086716264810515
GLYATL1	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	0.023195334141392465	1.695431473672249	0.11895341134443965	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	-1.470694901118256	-0.14632779876460827	-0.014444902274290126	-1.2028716756430307	-1.3423199684492448	-1.2131074481564517	-1.4375807155022096	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-1.3789437790897316	-0.9542437898815906
FMO1	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	0.023195334141392465	-0.5197550075555663	-1.5496231909585472	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-0.6147878528633501	-1.5261592346543134	0.2054924414836608	-1.2028716756430307	0.936424981807309	-0.10919310327053416	-0.2262037403157507	1.792315295340007	1.000427911188129	-1.182580995761374	0.36625408841161433	0.8539988709365769	-0.3509466680712668	0.7099216449000885	-0.9542437898815906
DBNDD1	-0.7933227367376346	-0.47737831128704206	0.45777636158985996	1.0113918117341114	-0.5197550075555663	0.46492351716095476	1.6663812155607922	-0.5004848228714273	1.3133614183468283	0.4009648295829887	0.4908894522751929	-0.39043027481835335	0.1201815008484869	-1.3423199684492448	-1.2131074481564517	-0.2262037403157507	-0.223668184004084	-0.9853686787208986	1.285035640988462	0.6311176875258393	-0.9231284681696063	-1.2053508542991078	0.33274152045158645	-0.9542437898815906
C3AR1	-0.7933227367376346	-0.47737831128704206	0.923840231455341	-1.1880568361729504	-0.5197550075555663	0.11895341134443965	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.29760630765982055	0.020533596535637078	0.3615404702697732	0.1201815008484869	-1.3423199684492448	-0.10919310327053416	-1.4375807155022096	1.1822592383057495	1.4114016373860054	-1.182580995761374	-1.2191921154815522	0.9894671480683864	0.006760233358294804	0.43195287037821445	1.3046686520070303
PYM1	-0.7933227367376346	2.2442613641465203	0.45777636158985996	0.7272007093281087	-0.5197550075555663	0.7249854293934082	1.6663812155607922	1.8076001156074923	-0.8335945621836311	0.17110570045741383	0.42257291970566047	1.0008809311837739	0.47026374040117275	0.7454910235812632	0.8945412382998401	-0.06349235641491482	0.6337413425733761	0.13135211158387378	-1.182580995761374	1.375210455619602	-0.9231284681696063	0.2160053569437471	0.05477274592971236	0.1599770971581648
SCARNA20	0.9264752589454968	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-0.8283586631182582	-0.5353351641839023	1.8076001156074923	1.1332388483204068	0.17110570045741383	-1.5261592346543134	-1.4203542680098256	-1.2028716756430307	-1.3423199684492448	-1.2131074481564517	-1.4375807155022096	-0.223668184004084	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-0.5430436073385028	-0.9542437898815906
LCA5	0.9264752589454968	1.9153502599889887	0.8103400688504979	0.37519802173475053	1.695431473672249	0.22626753067230862	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.4009648295829887	0.2557115244054151	-0.014444902274290126	0.8203459799538586	1.2259272291932124	-1.2131074481564517	0.6840854125772167	0.8841303672930698	-0.9853686787208986	0.09986805089597038	0.8055788802445765	-0.9231284681696063	1.0109704637405488	0.7099216449000885	-0.9542437898815906
